	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FGBKPADF_01835	1500.32742042679	-0.0876357065418866	0.0830058746417602	-1.05577715938912	0.29107003573001	0.800869804767895
FGBKPADF_01836	4192.0286926695	-0.0758832929945566	0.0571241697093251	-1.32839205157269	0.184048623900971	0.714840787858467
FGBKPADF_01837	1804.94816122557	-0.111984054021881	0.075383308542913	-1.4855285100432	0.137403876863684	0.653772760982536
FGBKPADF_01838	2106.55355389234	0.028640279441151	0.0704684821178621	0.406426796496747	0.684429033966429	0.944986577076985
FGBKPADF_01839	149.320730258179	0.0767778811741898	0.190628653420218	0.402761493598458	0.687123691027587	NA
FGBKPADF_01840	2184.19410887315	0.099227920268138	0.0755104612016468	1.31409501000338	0.188814233191959	0.717300799332155
FGBKPADF_01841	1456.08676141034	0.107104194236431	0.0785078274557167	1.36424860689012	0.172489334826212	0.69742063453365
FGBKPADF_01842	1195.27676473111	0.0622862768271348	0.0803499133956956	0.775187852666329	0.43822866501297	0.872929230773865
FGBKPADF_01843	250.150660409606	0.0655599623955846	0.127379115693339	0.514683761452845	0.606774022587023	NA
FGBKPADF_01844	83.1842643976753	0.260444329166852	0.257406184004365	1.01180292219566	0.311632292504836	NA
FGBKPADF_01845	51.0695043074023	0.135399531747028	0.272546270207653	0.496794660385068	0.619333861022131	NA
FGBKPADF_01846	1679.98401805063	-0.0123617809774361	0.0946183446854306	-0.130648882291634	0.896053071630343	0.986712865672755
FGBKPADF_01847	3420.43355040818	0.0462783555647528	0.0965776083806912	0.47918307712003	0.631808392186165	0.930724332955437
FGBKPADF_01848	11469.1950341578	-0.0996861651968477	0.0726658056297291	-1.37184421658795	0.170111939092234	0.69742063453365
FGBKPADF_01849	4417.18154608944	-0.19750787566734	0.0742520348858686	-2.65996583084795	0.00781485791929333	0.192766495342569
FGBKPADF_01850	6110.54128967912	-0.100006952515374	0.0683784240289822	-1.4625512935628	0.14359019911465	0.666791136752411
FGBKPADF_01851	9322.81798620617	-0.143026206672039	0.0666583844318227	-2.14565966293894	0.0319001416022921	0.377882481687489
FGBKPADF_01852	3098.56627081258	0.0536753257925791	0.0711545151783244	0.754348837288263	0.450639784382042	0.872929230773865
FGBKPADF_01853	4054.49960536167	-0.0145583599379784	0.0520463989674338	-0.279718870600209	0.779693199388121	0.963488581734396
FGBKPADF_01854	2667.23917852232	0.00552438846386244	0.0647949127356734	0.0852596018826172	0.932055007571643	0.991454740388533
FGBKPADF_01855	15681.842692241	-0.0321310424522853	0.0766653408587126	-0.419107801418374	0.675137349419554	0.941709437781639
FGBKPADF_01856	643.29827868494	-0.1015326158557	0.139847534855757	-0.726023636815792	0.467824280425437	0.8771005382307
FGBKPADF_01857	2953.78983040166	-0.0371227493196228	0.072952725962587	-0.508860345241394	0.610850117311216	0.925490587219363
FGBKPADF_01858	2361.70291311225	0.156795888061757	0.0956549507111847	1.63918215310337	0.101175329539	0.596177282355934
FGBKPADF_01859	4193.87047833287	0.130240206237636	0.0796989084095216	1.63415294935302	0.102226739150828	0.596177282355934
FGBKPADF_01860	2151.00276315608	0.105851159343174	0.0874823823360435	1.20997115666753	0.226289960853549	0.75934053689759
FGBKPADF_01861	4083.57039784467	0.01008654889672	0.0677210383688334	0.148942620191158	0.881598910223822	0.986712865672755
FGBKPADF_01862	763.209778151899	-0.0122383160184577	0.099950214845897	-0.122444119178	0.902547299303567	0.98676633189799
FGBKPADF_01863	749.682677860998	0.181045177461185	0.114017003205696	1.58787875817578	0.112313757679157	0.61805535536945
FGBKPADF_01864	2440.16706663757	0.116439633960664	0.055187643996636	2.10988593692751	0.0348681818616878	0.395360191109137
FGBKPADF_01865	18574.8798138365	0.00925512384476529	0.0635822967724058	0.145561332549754	0.88426769493643	0.986712865672755
FGBKPADF_01866	6123.15868759971	-0.00810619450581844	0.0581494475276768	-0.13940277767833	0.88913187752305	0.986712865672755
FGBKPADF_01867	2074.70425208881	0.052894436733336	0.0933675692289684	0.566518301484547	0.571041495337492	0.915421195956442
FGBKPADF_01868	35.6466831571677	0.558755852564977	0.3862952766844	1.44644753971837	0.148051716047478	NA
FGBKPADF_01869	395.075304449176	0.134685741166311	0.128330165525419	1.04952518852345	0.293936468527227	0.804357122274287
FGBKPADF_01870	2545.35617896822	-0.0928678755661986	0.0723704561196548	-1.28322910405116	0.199411822330747	0.738539619130215
FGBKPADF_01871	368.896783005949	-0.0521712069304854	0.121733055660888	-0.428570585427664	0.668235755497316	0.939539472229226
FGBKPADF_01872	7414.69765986382	0.0255689679908874	0.0570764291451418	0.447977709430055	0.654169283829935	0.932052884424714
FGBKPADF_01873	33507.8919092781	-0.0289912491465464	0.0563342888512971	-0.514628829753638	0.606812415146488	0.925490587219363
FGBKPADF_01874	8003.70007127307	0.0783841679479094	0.0567281303948836	1.38175130049728	0.167048076749554	0.695909913807032
FGBKPADF_01875	75.9148542692882	-0.297360327308948	0.245412959373692	-1.2116732876203	0.225637468302253	NA
FGBKPADF_01876	592.027107169414	0.273193617885804	0.129777443886948	2.10509322501212	0.0352831938744804	0.396865364700155
FGBKPADF_01877	1443.73454198115	0.269489066148122	0.0781089687879918	3.45016801949577	0.000560237751738761	0.0463349575849822
FGBKPADF_01878	348.56236132282	0.313177942035501	0.124291091565709	2.51971350553255	0.0117450386627194	0.228890842664014
FGBKPADF_01879	8901.20427648134	0.0744549760558284	0.0818262677497942	0.909915337743309	0.362867160352934	0.836781704379441
FGBKPADF_01880	7816.67054482122	0.0791922003291499	0.0647017787583909	1.22395708199722	0.22096841825198	0.758280475828844
FGBKPADF_01881	1292.9149184307	0.20951447488014	0.0924467106027739	2.26632698463858	0.0234313704208058	0.32618323575894
FGBKPADF_01882	3794.54508969955	0.117407312983267	0.0884591843667738	1.32724842336854	0.18442651895422	0.715320512136921
FGBKPADF_01883	1168.58813218131	0.289951045260865	0.160644365905757	1.80492508172348	0.0710864063099058	0.514207211176212
FGBKPADF_01884	13096.1671497147	0.000969274476198391	0.0526773483060283	0.0184002138939759	0.985319581809523	0.998227808235303
FGBKPADF_01885	7063.29092083865	0.037583328879745	0.0508099635924147	0.739684231644594	0.459491618184122	0.873628899066937
FGBKPADF_01886	4167.49036015961	0.0158712426791856	0.0515279769529196	0.308012144425677	0.75807309138541	0.963488581734396
FGBKPADF_01887	8698.77446916238	0.0347512727454045	0.0595118851329713	0.583938362358333	0.559261782085172	0.912469179639351
FGBKPADF_01888	8613.75088654835	0.0391574847123968	0.0548961950261429	0.713300524631061	0.475659812920318	0.878814319271968
FGBKPADF_01889	11612.8017012081	0.0394560608085011	0.0522705142455997	0.754843555261609	0.450342856650031	0.872929230773865
FGBKPADF_01890	12256.2047362234	0.0108861511629918	0.0405517261328734	0.268450993363928	0.788352192393285	0.965391988350693
FGBKPADF_01891	1089.2741824933	-0.040570449281364	0.0832904477638203	-0.487096064081756	0.626190255525078	0.930724332955437
FGBKPADF_01892	7317.01845362737	-0.0619281361648303	0.050982291834925	-1.21469894616246	0.224480934630025	0.75870238963898
FGBKPADF_01893	8859.20028660934	-0.00665868824424332	0.0480228605424797	-0.138656634965617	0.88972148727507	0.986712865672755
FGBKPADF_01894	3409.70988587422	-0.00357624717270442	0.0747603903496648	-0.0478361222564224	0.961846848099401	0.996795070633785
FGBKPADF_01895	432.168523628982	0.0918261166281973	0.112759939076278	0.814350534244968	0.415444167634553	0.869218005497295
FGBKPADF_01896	206.086226223044	0.174123465813534	0.170585460528046	1.02074036834403	0.307377463345312	NA
FGBKPADF_01897	121.038906759472	0.314240393724202	0.208768724049435	1.50520819224719	0.132270559628604	NA
FGBKPADF_01898	185.914826712956	0.149077704536012	0.161305437621255	0.924195158789667	0.355384715749779	NA
FGBKPADF_01899	348.355930739234	0.0868519705998661	0.131932920135894	0.658304011693263	0.510342800696855	0.890558201496632
FGBKPADF_01900	1837.80384849096	0.161348644945244	0.115322037672981	1.39911371842718	0.161778884542614	0.686157199598536
FGBKPADF_01901	3538.22058166402	0.0519568988683243	0.0798290446691742	0.650852068738176	0.515141984763324	0.893279973921481
FGBKPADF_01902	5509.55652662859	-0.00566545989741032	0.0645399824826886	-0.0877821728403777	0.930049807073145	0.991454740388533
FGBKPADF_01903	7409.3749319035	-0.0486180988783064	0.0504534386383111	-0.963623098652169	0.335234921857252	0.819312642416016
FGBKPADF_01904	5103.60951464609	0.0571876125006158	0.0662214469802856	0.86358143937327	0.38781786384689	0.853855709025071
FGBKPADF_01905	4597.03713250482	-0.124124572588452	0.0561123644550159	-2.21207168498415	0.0269617122054664	0.351001549637831
FGBKPADF_01906	999.823915600634	0.173462049277488	0.0977041126815738	1.77538124564741	0.0758349585277476	0.518851346423422
FGBKPADF_01907	3952.32971284304	0.0159640273054292	0.0723143816261576	0.220758678238557	0.825280339752173	0.971382607774078
FGBKPADF_01908	5424.54217182891	0.0477097903990265	0.0572165058599087	0.833846626633251	0.404367416873639	0.860773032739344
FGBKPADF_01909	7058.10485613738	-0.0336151563009674	0.0598143501706614	-0.561991498780094	0.574121811231603	0.915596916434507
FGBKPADF_01910	1629.77881794235	0.00071994998777689	0.0930496263281917	0.00773726898416102	0.993826614130119	0.999753454109488
FGBKPADF_01911	5035.08899981464	-0.0605479401635932	0.0683798892061727	-0.885464145474624	0.375906349241705	0.848054031163686
FGBKPADF_01912	1571.98820839193	-0.0746350022594178	0.0825705898514776	-0.903893291711567	0.366051986603205	0.837530416251248
FGBKPADF_01913	2382.59215934479	0.123596951993285	0.0761508426376919	1.62305429214133	0.104577799362445	0.600331581489846
FGBKPADF_01914	4567.54077487182	-0.00431774758529111	0.0737648215488513	-0.0585339663898142	0.953323307599158	0.996395079593527
FGBKPADF_01915	1741.55384202517	-0.0885123011019294	0.115706983433567	-0.764969394891784	0.444289769269373	0.872929230773865
FGBKPADF_01916	2495.24523106454	-0.0306193861371197	0.114379265701104	-0.267700495797326	0.788929868147188	0.965391988350693
FGBKPADF_01917	5608.08520502251	-0.00266749985654456	0.097420649202491	-0.027381257242498	0.97815564719787	0.996795070633785
FGBKPADF_01918	6584.99817765077	0.0529146774173663	0.0783689351325548	0.675199648022082	0.499548930240647	0.889542532579249
FGBKPADF_01919	5104.39593704881	-0.0329737949667538	0.122053330704751	-0.270158911488601	0.7870380015949	0.965088414078751
FGBKPADF_01920	15032.0713709491	0.042175694386737	0.0640939210540587	0.658029555582421	0.510519139691526	0.890558201496632
FGBKPADF_01921	16977.284760256	-0.00929277274437221	0.0743547590762473	-0.124978856226848	0.900540289366409	0.986712865672755
FGBKPADF_01922	5725.09984974859	-0.0468469685786861	0.0838319263248113	-0.558820137296797	0.576284477848515	0.915596916434507
FGBKPADF_01923	15882.5091157206	0.0755508551372025	0.0675247075389857	1.11886238224109	0.263198853440915	0.789018816905168
FGBKPADF_01924	2819.08406000456	0.063222451816168	0.0723915441838856	0.873340284820742	0.382477628968644	0.8529160132116
FGBKPADF_01925	12290.1194825849	0.0431183992637591	0.0548204986942956	0.786537888029936	0.431552431380072	0.872929230773865
FGBKPADF_01926	24962.7830888667	-0.00486206890171693	0.0484558319235133	-0.100340221366783	0.920074226569348	0.989097195767
FGBKPADF_01927	28227.8642496756	0.0375347032173102	0.0511350320237067	0.73403108850912	0.462929790858017	0.875636522163509
FGBKPADF_01928	10075.5694365632	0.0984765727191187	0.0722055589386388	1.36383644371212	0.172619047523265	0.69742063453365
FGBKPADF_01929	9950.92329713719	0.055113290659186	0.0595169393122849	0.926010162753953	0.354440698827662	0.829577938076642
FGBKPADF_01930	4548.05684518736	0.104131297770573	0.0725123536214627	1.43604906708961	0.150988379618557	0.678314876959581
FGBKPADF_01931	26463.9024887605	-0.00806941907099558	0.0536057041638249	-0.150532843414099	0.880344240652224	0.986712865672755
FGBKPADF_01932	3180.3247436838	0.0310603354579357	0.0711369327085768	0.436627420881064	0.662381573039541	0.936949786297984
FGBKPADF_01933	55.4226874309394	0.0211930383908217	0.291171528627272	0.0727854075937171	0.941976883207898	NA
FGBKPADF_01934	61.6279480586071	0.195397957621439	0.315267038389775	0.619785558996059	0.535398977400612	NA
FGBKPADF_01935	83.7916054654708	0.144082496514678	0.215212238428541	0.669490255604212	0.503182794612698	NA
FGBKPADF_01936	645.585284188718	0.0480724434553751	0.0838409072256134	0.57337694743705	0.566389495424571	0.914927199053855
FGBKPADF_01937	1629.1668846787	0.0339167495237655	0.103559034892464	0.327511255381867	0.743281231401986	0.960716922799113
FGBKPADF_01938	78.0640034869408	0.191416863465343	0.268601357473761	0.71264294888771	0.476066727890937	NA
FGBKPADF_01939	7.32802567074612	2.40995034529671	1.11753705075988	2.15648362052787	0.0310459214066505	NA
FGBKPADF_01940	3392.13484745411	0.0382900444396049	0.0816266841721963	0.469087343531312	0.639007205349775	0.930724332955437
FGBKPADF_01941	7295.08771187409	0.0973915277890688	0.0506752506353526	1.92187560136359	0.0546214125493997	0.472601267965883
FGBKPADF_01942	4292.82982473934	0.076277324267513	0.0605234265618161	1.26029421334244	0.207563246708702	0.746124609803288
FGBKPADF_01943	4303.44422662534	0.0997332172401696	0.101772528335618	0.979962067084321	0.327104843410606	0.819100872941212
FGBKPADF_01944	4009.89808038402	0.00592060322577598	0.0722286816909676	0.0819702518053347	0.934670369446082	0.991655835514944
FGBKPADF_01945	17259.9990747376	0.0523496811569618	0.0674296747224265	0.776359686925062	0.43753664027998	0.872929230773865
FGBKPADF_01946	1410.98736464151	0.0665437319480555	0.0967188764507528	0.688011837916026	0.491445326701847	0.884606797900143
FGBKPADF_01947	22224.3713584286	0.112360679408057	0.0685540853272624	1.63900778300333	0.101211638789533	0.596177282355934
FGBKPADF_01948	949.869979151205	-0.102080860413738	0.0861798444818306	-1.1845096846892	0.236211364891906	0.771592868593887
FGBKPADF_01949	1298.48362084653	-0.132995605310382	0.0734406173967766	-1.81092711396812	0.0701521348267232	0.514207211176212
FGBKPADF_01950	1385.94186861317	0.00879491816542247	0.0687642738146726	0.127899528018368	0.898228484565985	0.986712865672755
FGBKPADF_01951	1007.9479378581	-0.0637289980090499	0.0855445781747825	-0.744979978495427	0.456283823575977	0.873090630814704
FGBKPADF_01952	451.749499852343	0.0597418829356326	0.111757947786529	0.534564960424532	0.5929507186253	0.920701103782763
FGBKPADF_01953	752.196547594341	-0.0068472257630795	0.0763943169928508	-0.0896300409848587	0.928581211223774	0.991265857745591
FGBKPADF_01954	7061.94559697458	-0.077999118776401	0.093065624242494	-0.838108801303096	0.401969600290627	0.858919844997905
FGBKPADF_01955	1218.61880877498	0.0328529537055093	0.123477507874358	0.266064275762175	0.790189707436647	0.966067951726959
FGBKPADF_01956	2043.22454584808	0.0344472833149234	0.0723132649302546	0.476361886690464	0.633816582656773	0.930724332955437
FGBKPADF_01957	80.1248856792168	0.285733733487708	0.266500973561763	1.07216769105531	0.283644719340869	NA
FGBKPADF_01958	32.7112473712086	0.57409669603049	0.351841140105186	1.63169291646468	0.102744193037469	NA
FGBKPADF_01959	4544.17369811903	-0.0309625130536555	0.0515881274810324	-0.600186798116285	0.548381751020801	0.904707426586537
FGBKPADF_01960	1131.71489996053	0.0527962123744697	0.0916123150129104	0.576300384582896	0.564412162968932	0.913843022941976
FGBKPADF_01961	1230.22469708671	-0.0374338390162366	0.0660943508617678	-0.566369720379388	0.571142474098715	0.915421195956442
FGBKPADF_01962	1742.46427916448	0.179627472620543	0.0891774310533194	2.01427054467563	0.0439811367184063	0.426700894863142
FGBKPADF_01963	754.651384765177	-0.0572297123064329	0.0940757568028852	-0.608336454059519	0.542964348044978	0.901462620408559
FGBKPADF_01964	1064.5428165694	-0.0397575099535847	0.0866341947250388	-0.458912443057477	0.64629704289917	0.930724332955437
FGBKPADF_01965	571.267033712921	0.0892539793614611	0.106216311936202	0.840303883033247	0.40073802481268	0.858096669305823
FGBKPADF_01966	2713.69647722114	0.0454074522084925	0.0808772914149075	0.5614363613582	0.574500101973741	0.915596916434507
FGBKPADF_01967	584.608910077341	0.103806828668753	0.0911873596853581	1.13839055135425	0.254957437720026	0.78873046219284
FGBKPADF_01968	400.1629615238	0.274483408616596	0.124463540777738	2.20533183373561	0.027430817565205	0.353277388514732
FGBKPADF_01969	1697.14792570723	-0.089086769715687	0.0676154949415962	-1.31754962072875	0.187654459829108	0.717300799332155
FGBKPADF_01970	11702.8992237309	-0.0405967173722973	0.0628535270673021	-0.645894021648574	0.518347991585368	0.894711628664778
FGBKPADF_01971	6707.18124634061	0.0178830436541688	0.0654214526299687	0.273351369241483	0.784583131362151	0.964648506335675
FGBKPADF_01972	998.579629763569	0.0754625074956005	0.112125870200473	0.673016025299771	0.500937095819378	0.889542532579249
FGBKPADF_01973	511.091280328111	0.116579126744752	0.133244690616564	0.874925118631777	0.381614650740821	0.8529160132116
FGBKPADF_01974	1389.60086225677	0.0774741305038273	0.1386509870647	0.558770854387605	0.576318115963399	0.915596916434507
FGBKPADF_01975	1670.67545541859	0.0183744472019905	0.109936240501574	0.167137307207876	0.867262011954293	0.984690573243326
FGBKPADF_01976	8421.67386491735	-0.0324345670409349	0.0714467588295021	-0.453968347512245	0.64985160888159	0.931504996100202
FGBKPADF_01977	4138.06912735599	-0.0145557540109064	0.0641131482192549	-0.227032276766826	0.820398644168498	0.970323095703931
FGBKPADF_01978	3218.92139227403	0.0538716724076259	0.0549744935721092	0.97993940293353	0.327116031405754	0.819100872941212
FGBKPADF_01979	2308.87159149149	0.082225416115517	0.0601933625264547	1.3660213130539	0.171932273912086	0.69742063453365
FGBKPADF_01980	12698.5583360819	0.148802226442742	0.0715055797013081	2.08098762452268	0.0374350388184049	0.404697772863098
FGBKPADF_01981	10936.3623703868	0.106575232567021	0.0512480537572412	2.07959570663622	0.037562631122784	0.404697772863098
FGBKPADF_01982	11436.9123541961	0.0703237908892036	0.06852375165466	1.02626883658699	0.304764882247506	0.811756300680878
FGBKPADF_01983	7089.16976306655	0.0381811404218348	0.0684876032134586	0.557489802976953	0.577192824126367	0.916465935398561
FGBKPADF_01984	7504.55689490816	-0.00784082623536406	0.0674492427372643	-0.116247802305305	0.907456152766558	0.987909484274412
FGBKPADF_01985	1169.03548495645	-0.0443817567524241	0.100082453820798	-0.443451924469112	0.657438885449376	0.933224707664637
FGBKPADF_01986	1357.99161711792	-0.0416719355341106	0.131234746917423	-0.317537363487521	0.750835893256012	0.961867526477921
FGBKPADF_01987	4473.06163488197	0.0979133883294334	0.0731715477452944	1.33813471692937	0.180852525463633	0.707311963287535
FGBKPADF_01988	2364.41265617252	-0.00294738991342971	0.0580885339803851	-0.0507396160905862	0.959533008214812	0.996751687883284
FGBKPADF_01989	2581.4047125305	0.143160796918443	0.0637989012810184	2.2439382817559	0.0248363726276841	0.340682340629502
FGBKPADF_01990	2989.04186709176	0.0941300385395058	0.0655372618301075	1.43628274833208	0.150921901000194	0.678314876959581
FGBKPADF_01991	2023.73522429978	-0.0060364159403756	0.0606866397358724	-0.0994686139593165	0.920766206720166	0.989111791145236
FGBKPADF_01992	421.383336588544	-0.0173587199642434	0.105158553322796	-0.165071878755871	0.86888740684237	0.984690573243326
FGBKPADF_01993	1099.46568174418	0.00770277690544316	0.0978571758921425	0.0787144819500319	0.937259726292327	0.992163485128001
FGBKPADF_01994	2118.76008267077	0.0370314538685915	0.0957378758836508	0.386800454123251	0.698903941001605	0.949800917019487
FGBKPADF_01995	2022.10150194073	0.0756311555115204	0.0654991633207809	1.15468887962917	0.248217855000975	0.781622181705199
FGBKPADF_01996	1805.55407042464	0.041371115013996	0.0836315292789062	0.494683229766441	0.620823741189982	0.930724332955437
FGBKPADF_01997	623.670174022699	0.193899432837218	0.145024340403916	1.33701303034496	0.181218383531521	0.70775846457033
FGBKPADF_01998	163.056994773581	0.155267285701312	0.211320752690984	0.734746984023668	0.462493600287528	NA
FGBKPADF_01999	557.909517593372	-0.639644865771797	1.13494371534371	-0.563591706905119	0.573032032061733	0.915596916434507
FGBKPADF_02000	528.201469977754	-1.42547890933529	1.20292625136188	-1.18500939498282	0.236013732324671	0.771592868593887
FGBKPADF_02001	91.1855621949476	0.0984204512399272	1.16813324081939	0.0842544735486597	0.932854108483641	NA
FGBKPADF_02002	857.406321224217	0.046965925360743	0.0994469432618359	0.47227118119745	0.636733237818512	0.930724332955437
FGBKPADF_02003	738.712420637405	0.102920255291545	0.0935255361564717	1.10045084499014	0.271135735475142	0.790906315514625
FGBKPADF_02004	124.155640921873	0.152492781868561	0.187902634157037	0.811552124070371	0.417048672262718	NA
FGBKPADF_02005	19.8961856715551	0.10689497593814	0.4786827573949	0.223310688105597	0.823293709384428	NA
FGBKPADF_02006	13.226107474742	0.542839940002963	0.760555813899352	0.713741095764997	0.475387289491707	NA
FGBKPADF_02008	11.3918766257494	-0.00917332606233134	0.683175393684744	-0.0134274831136035	0.989286740462815	NA
FGBKPADF_02009	35.4260700988462	0.378818678822771	0.422588149323753	0.896425229692257	0.370025697486814	NA
FGBKPADF_02010	35.3369947975689	0.736203317582715	0.433860787660951	1.69686530454104	0.0897221288386244	NA
FGBKPADF_02011	87.1306347166049	0.733133519032791	0.377169605968341	1.94377677159471	0.0519223760426568	NA
FGBKPADF_02012	22.2657981674743	0.266959630598747	0.562403138484309	0.474676637328536	0.635017472494741	NA
FGBKPADF_02013	347.538971758899	-0.166833196242491	0.12167437020619	-1.37114493347922	0.170329780140514	0.69742063453365
FGBKPADF_02014	63.9669507702347	0.161619860227881	0.369435795645391	0.43747753231529	0.661765066685415	NA
FGBKPADF_02016	39.8684962047082	0.383609037382518	0.396131968965329	0.968386970595885	0.332851144172449	NA
FGBKPADF_02017	357.935907841091	-0.0569956144959113	0.132610297747439	-0.429797802011284	0.66734273190116	0.939539472229226
FGBKPADF_02018	390.13535891776	0.102984420993978	0.107065969989569	0.961878185982077	0.336110797417234	0.819312642416016
FGBKPADF_02019	19.3153528077612	-0.0236758671152532	0.594755520861423	-0.0398077298735485	0.968246413569829	NA
FGBKPADF_02020	4061.07142237429	-0.0228064955926613	0.071307497133699	-0.319833068182156	0.749094878442219	0.961867526477921
FGBKPADF_02021	5063.89838283995	-0.0180864352172837	0.0740645389184524	-0.244198309763294	0.807077236061381	0.96858543947124
FGBKPADF_02022	48.6697041638726	0.174418989041783	0.37178515892813	0.469139191958707	0.638970146780198	NA
FGBKPADF_02023	53.0837260180495	-0.220272482124674	0.308442289537438	-0.714144880894932	0.475137595976001	NA
FGBKPADF_02024	7702.18591446554	0.0257463613847859	0.0661988695373267	0.388924487151078	0.697332007340701	0.949800917019487
FGBKPADF_02025	2807.33027632665	-0.0435560065974155	0.0803530007228291	-0.54205824556146	0.587778381718938	0.920701103782763
FGBKPADF_02026	254.093729976654	0.042766921874574	0.176366577323784	0.24248881235621	0.808401424671011	NA
FGBKPADF_02027	328.525758043642	-0.0580950306288865	0.159874314294949	-0.363379388897382	0.716321496307301	0.950139645101948
FGBKPADF_02028	392.205322275524	-0.0317119044755381	0.121537618244195	-0.260922543436898	0.794152239713608	0.967452904685314
FGBKPADF_02029	3892.51796450859	-0.0706305128685481	0.048751784821968	-1.44877799092847	0.147399592055019	0.6739636631849
FGBKPADF_02030	794.851019262442	-0.0425410161018347	0.0766714758396607	-0.554848014022825	0.57899862256261	0.917194234753644
FGBKPADF_02031	335.375178714477	0.124717034414643	0.148360113515713	0.840637226941955	0.400551196891609	0.858096669305823
FGBKPADF_02032	256.118342850318	0.0336015716474268	0.154805353433125	0.217056909869351	0.828163994316614	NA
FGBKPADF_02033	30.9674029887652	0.13462448766104	0.427801111591377	0.314689429301038	0.752997470991362	NA
FGBKPADF_02034	20.0676833615718	1.11545189030722	0.758409456449631	1.47077792981251	0.141351182933042	NA
FGBKPADF_02035	1965.72550972246	-0.0125050716538273	0.067983534533857	-0.183942652284422	0.854058443963363	0.979849997725409
FGBKPADF_02036	1795.83846966316	0.046226439916837	0.0850518201830746	0.543509119702956	0.586779313531119	0.920701103782763
FGBKPADF_02037	1675.0953511285	-0.0720535681344284	0.0809985235038297	-0.889566439208261	0.373698733538257	0.847672693756355
FGBKPADF_02038	6348.89037023256	-0.0873755688994092	0.0654346277612483	-1.33531085739827	0.181774626554148	0.708075461542757
FGBKPADF_02039	1105.96109939862	-0.174870067136718	0.0855046124799441	-2.04515361294381	0.0408397160623083	0.419135589724375
FGBKPADF_02040	1291.13589608542	-0.0827360229529877	0.0871370605251268	-0.949492930498039	0.342369965871705	0.820753916480166
FGBKPADF_02041	10.9578755560721	-0.351473010283859	0.560963315416156	-0.626552575943609	0.530952563089182	NA
FGBKPADF_02042	262.076826933565	-0.0441024270610383	0.197603556089339	-0.223186403796797	0.823390433276309	NA
FGBKPADF_02043	1429.02518201901	-0.00468884043640724	0.0694466355212463	-0.0675171720158098	0.94616999192642	0.995372247398838
FGBKPADF_02044	6570.72444374904	-0.0887862777377086	0.0578071225728401	-1.53590550413287	0.124561558016192	0.636518804872092
FGBKPADF_02045	665.001659623289	-0.00468889553458157	0.10028509001867	-0.0467556596270556	0.962707968848194	0.996795070633785
FGBKPADF_02046	1793.20729199614	-0.0369779950005166	0.0690173005215673	-0.535778634068154	0.592111550322677	0.920701103782763
FGBKPADF_02047	6690.0019425378	-0.0511978666425364	0.0479565196491245	-1.0675892874864	0.285705817967224	0.798593170169731
FGBKPADF_02048	116012.752927572	0.00533152826628809	0.043783489936227	0.121770289989531	0.903080943967027	0.986966037479705
FGBKPADF_02049	58110.9808104117	0.00167989300979031	0.0491125818964502	0.0342049418890708	0.972713725790918	0.996795070633785
FGBKPADF_02050	289.129343589872	0.155789478524476	0.203002072782941	0.767428018782117	0.442827075017026	NA
FGBKPADF_02051	2383.97707098431	0.0179847905028564	0.115358516041464	0.155903448830705	0.876109126779189	0.985053524391475
FGBKPADF_02052	144.684393050769	0.694462780203494	0.265668349647571	2.61402150886529	0.00894834030144431	NA
FGBKPADF_02053	514.797815472443	0.113115604364264	0.132532241240206	0.85349499341258	0.393384862887396	0.858096669305823
FGBKPADF_02054	6720.1930457538	-0.0576342142366993	0.0617010631014041	-0.934087863964012	0.350258571592483	0.826974897832126
FGBKPADF_02055	602.341826487461	-0.0373652559704917	0.101375496290354	-0.368582718090694	0.712438778963684	0.94992456364108
FGBKPADF_02056	1287.14494043578	-0.00526544263941295	0.138789529896374	-0.0379383275045627	0.969736854104027	0.996795070633785
FGBKPADF_02057	28.8046544665551	0.311080811538494	0.612711745086818	0.507711520193588	0.61165566814854	NA
FGBKPADF_02058	62.8855127789767	0.427167301159477	0.429734027919332	0.994027173569936	0.320209638311201	NA
FGBKPADF_02059	572.954366428461	-0.0264636251626296	0.143062468858761	-0.184979508418493	0.853245108112618	0.979849997725409
FGBKPADF_02060	17.4295939993538	-0.226586488239234	0.566618685428017	-0.399892368653663	0.689235793307748	NA
FGBKPADF_02061	484.444663806967	-0.0635187019375895	0.143816538397257	-0.441664794921814	0.658731788759252	0.934264140471651
FGBKPADF_02062	785.693525242985	0.0565106386161028	0.117881138111082	0.479386605199312	0.63166362083003	0.930724332955437
FGBKPADF_02063	3241.24034282616	-0.0685052099593334	0.0694052627710602	-0.987031922713185	0.323626989298461	0.819100872941212
FGBKPADF_02064	1679.37274702343	0.144861885671922	0.0810819995532246	1.78660968488858	0.074000595291182	0.518851346423422
FGBKPADF_02065	27089.0537770275	0.0552824085507723	0.0911128751152669	0.60674639540059	0.544019227181125	0.901462620408559
FGBKPADF_02066	1284.30430593978	0.203340850865679	0.0783502592959681	2.59527987134745	0.00945139234066362	0.210931073507509
FGBKPADF_02067	1435.43849674208	0.123875380551375	0.115245817044211	1.07487962451474	0.282428625434338	0.795745331946959
FGBKPADF_02068	5518.31216148143	0.0152317939668851	0.092005094947203	0.16555380955398	0.868508100184693	0.984690573243326
